calDate,connectionStream,adCost,campaignId,clicksCounter,impressionsCounter
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.48,8265976286891493276,625,62716
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.04,1717291003699712733,77,6214
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.37,1717291003699712733,57,6235
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,55.95,1717291003699712733,72,7508
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.56,1717291003699712733,84,7530
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,48.14,1717291003699712733,60,5685
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,45.7,1717291003699712733,89,11327
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.18,1717291003699712733,78,6728
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,90.61,1717291003699712733,207,19464
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,93.62,1717291003699712733,138,17581
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,99.11,1717291003699712733,156,11766
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.38,1717291003699712733,73,6678
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,111.49,1717291003699712733,201,18892
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,76.7,1717291003699712733,154,16941
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,82.35,1717291003699712733,147,14942
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,80.59,1717291003699712733,142,13708
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,77.1,8204786709976456852,226,15892
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,83.68,8204786709976456852,251,21184
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,47.61,8204786709976456852,146,9223
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,99.45,8204786709976456852,298,21123
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.23,8204786709976456852,72,7217
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,80.47,8204786709976456852,227,14840
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,51.23,8204786709976456852,139,8680
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,45.23,8204786709976456852,150,7979
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,80.62,8204786709976456852,304,19807
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,76.35,8204786709976456852,247,14317
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.46,8204786709976456852,99,7670
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,51.33,8204786709976456852,106,9298
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,84.83,8204786709976456852,173,11983
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.44,8204786709976456852,86,7704
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,50.28,8204786709976456852,111,7383
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,100.55,-4592320582843854006,218,25865
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,98.9,-4592320582843854006,235,21164
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,96.28,-4592320582843854006,216,18066
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,97.44,-4592320582843854006,219,24638
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,96.88,-4592320582843854006,199,24451
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,52.73,-4592320582843854006,140,13740
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,102.5,-4592320582843854006,165,17293
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,194.98,-2439141008296197602,142,40654
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,112.3,-2439141008296197602,128,29299
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,192.87,-2439141008296197602,130,41117
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,200.31,-2439141008296197602,152,43242
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,196.31,-2439141008296197602,146,39089
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,193.28,-2439141008296197602,167,32220
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,206.68,-2439141008296197602,136,31933
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,197.71,7150460258984949783,168,76172
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,196.56,7150460258984949783,160,50403
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,113.66,7150460258984949783,139,39377
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,194.2,7150460258984949783,170,68777
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,201.17,7150460258984949783,154,48813
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,200.98,7150460258984949783,163,82827
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,192.45,7150460258984949783,157,76652
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,95.43,-5687948414630236061,255,20515
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,52.74,-5687948414630236061,149,10733
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,96.14,-5687948414630236061,179,20293
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,101.52,-5687948414630236061,181,18163
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,103.54,-5687948414630236061,150,15722
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,95.69,-5687948414630236061,173,21505
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,100.7,-5687948414630236061,203,21910
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,100.18,-9147572483257449720,382,29430
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,102.77,-9147572483257449720,281,22026
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,104.07,-9147572483257449720,314,26406
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,95.68,-9147572483257449720,291,27709
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,54.03,-9147572483257449720,137,10189
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,95.11,-9147572483257449720,237,18413
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,94.7,-9147572483257449720,295,19233
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,100.48,-3610099821381455112,192,20319
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,98.36,-3610099821381455112,164,18810
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,101.09,-3610099821381455112,108,13121
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,99.04,-3610099821381455112,170,17885
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,94.79,-3610099821381455112,168,18354
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,54.09,-3610099821381455112,92,12423
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,98.51,-3610099821381455112,165,17950
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.51,2541034116817712586,23,2244
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.96,2541034116817712586,11,2303
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,11.6,2541034116817712586,26,3265
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,10.12,2541034116817712586,17,2522
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,40.14,2541034116817712586,104,7559
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,10.22,2541034116817712586,18,1837
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.92,2541034116817712586,21,1859
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,33.28,2541034116817712586,70,4873
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.91,2541034116817712586,24,1991
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.95,2541034116817712586,12,1864
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,34.92,8613658216607149722,62,5741
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.07,8613658216607149722,78,9632
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,48.52,8613658216607149722,60,7990
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,34.01,8613658216607149722,27,5361
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,33.79,8613658216607149722,41,3613
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.61,8613658216607149722,50,4256
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.83,8613658216607149722,40,3905
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,28.88,-8332085490396289173,37,3754
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,23.35,-8332085490396289173,19,2337
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,19.43,-8332085490396289173,21,1368
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,20.04,-8332085490396289173,16,2404
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.95,-8332085490396289173,26,3382
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,10.36,-8332085490396289173,7,1746
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,22.51,-8332085490396289173,38,2245
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,34.36,-345227276589270117,49,3102
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.73,-345227276589270117,29,3201
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,15.83,-345227276589270117,8,1347
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.52,-345227276589270117,35,3184
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,33.52,-345227276589270117,37,4854
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,4.27,-513650636004807710,2,734
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.91,-513650636004807710,7,1233
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.88,7367573925989104563,1,913
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.06,7367573925989104563,2,1086
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.91,7367573925989104563,1,665
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.02,7367573925989104563,0,695
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.21,7367573925989104563,1,1253
2021-09-05 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.13,7367573925989104563,1,508
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.04,8803835766653603817,0,249
2021-09-03 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.97,8803835766653603817,0,199
2021-09-02 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.07,8803835766653603817,0,259
2021-09-10 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.0,8803835766653603817,0,185
2021-09-01 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.91,8803835766653603817,0,233
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,49.48,8204786709976456852,87,6914
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.99,-501492630264844976,2,595
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.98,7367573925989104563,3,878
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,29.54,7225783825322928555,450,41524
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.89,-6431682747277795736,142,16410
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,39.77,3678324764272419158,22,6640
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,9.87,2541034116817712586,21,1691
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.89,8803835766653603817,0,149
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,20.29,9123897973242996860,62,4165
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,71.79,1717291003699712733,109,7939
2021-09-13 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6920597326712366212,0,0
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6920597326712366212,0,0
2021-09-13 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3906899509455146801,0,0
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3906899509455146801,0,0
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3906899509455146801,0,0
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3906899509455146801,0,0
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-7049924939053716832,0,0
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,231912623039339914,0,0
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,231912623039339914,0,0
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2645982729346250681,0,0
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-8261541361904408468,0,0
2021-09-01 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-7185312495203252938,0,0
2021-09-02 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-7185312495203252938,0,0
2021-09-04 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-7185312495203252938,0,0
2021-09-03 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-7185312495203252938,0,0
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-8375963393885436123,0,0
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-8375963393885436123,0,0
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6039314048402092737,0,0
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6039314048402092737,0,0
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6039314048402092737,0,0
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6039314048402092737,0,0
2021-09-13 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-6039314048402092737,0,0
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7073247295829477063,0,0
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7073247295829477063,0,0
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7073247295829477063,0,0
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7073247295829477063,0,0
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7073247295829477063,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,4009433065738892486,0,0
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,4009433065738892486,0,0
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,4009433065738892486,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,4009433065738892486,0,0
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7225783825322928555,0,0
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7225783825322928555,0,0
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7225783825322928555,0,0
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7225783825322928555,0,0
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7225783825322928555,0,0
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2600240048435066482,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2600240048435066482,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2600240048435066482,0,0
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,915097207592797880,0,0
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,915097207592797880,0,0
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,915097207592797880,0,0
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2646482715746817062,0,0
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2646482715746817062,0,0
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2646482715746817062,0,0
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,8265976286891493276,0,0
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,8265976286891493276,0,0
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,8265976286891493276,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-4592320582843854006,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-4592320582843854006,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2439141008296197602,0,0
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2439141008296197602,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2439141008296197602,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-2439141008296197602,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7150460258984949783,0,0
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7150460258984949783,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7150460258984949783,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7150460258984949783,0,0
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,7150460258984949783,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-5687948414630236061,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-5687948414630236061,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-5687948414630236061,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-9147572483257449720,0,0
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-9147572483257449720,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-9147572483257449720,0,0
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3610099821381455112,0,0
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-3610099821381455112,0,0
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.0,-345227276589270117,0,0
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,30.99,-3901389217740856495,1094,21864
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,4.74,-3901389217740856495,42,2828
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,6.43,120400823885528361,162,2621
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,13.27,120400823885528361,278,5890
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,14.23,-1068864614708488192,561,10029
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.95,-6827016233341972140,2,465
2021-09-11 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.9,-6827016233341972140,6,289
2021-09-10 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.01,-6827016233341972140,4,288
2021-09-04 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.97,-6827016233341972140,12,355
2021-09-06 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.05,-6827016233341972140,7,300
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.89,-6827016233341972140,2,443
2021-09-01 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.99,-6827016233341972140,5,370
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.03,-6827016233341972140,7,524
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.04,-6827016233341972140,1,277
2021-09-03 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.7,-6827016233341972140,5,356
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.99,-6827016233341972140,2,479
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.92,-6827016233341972140,3,470
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.94,-6827016233341972140,5,741
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.15,-6827016233341972140,4,584
2021-09-07 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.01,-6827016233341972140,10,392
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.1,-6827016233341972140,1,403
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.98,-6827016233341972140,8,394
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.01,-6827016233341972140,9,352
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.27,-6827016233341972140,9,368
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.93,-6827016233341972140,10,314
2021-09-05 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.06,-6827016233341972140,6,324
2021-09-13 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.98,-6827016233341972140,10,536
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.0,-6827016233341972140,7,530
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.93,-6827016233341972140,3,546
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.01,-6827016233341972140,10,528
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.88,-6827016233341972140,12,451
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.13,-6827016233341972140,5,672
2021-09-02 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.01,-6827016233341972140,10,427
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.87,-6827016233341972140,2,378
2021-09-24 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.99,7544555469986719923,3,148
2021-09-17 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.08,7544555469986719923,1,138
2021-09-25 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.03,7544555469986719923,3,129
2021-09-28 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.04,7544555469986719923,0,118
2021-09-05 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.01,7544555469986719923,2,124
2021-09-30 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.99,7544555469986719923,4,83
2021-09-02 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.03,7544555469986719923,1,88
2021-09-18 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.86,7544555469986719923,5,94
2021-09-26 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.01,7544555469986719923,6,138
2021-09-10 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.05,7544555469986719923,2,81
2021-09-15 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.95,7544555469986719923,4,116
2021-09-16 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.94,7544555469986719923,2,129
2021-09-07 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.09,7544555469986719923,3,89
2021-09-12 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.07,7544555469986719923,1,108
2021-09-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.01,7544555469986719923,4,122
2021-09-06 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.02,7544555469986719923,1,95
2021-09-27 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.02,7544555469986719923,1,153
2021-09-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.94,7544555469986719923,10,101
2021-09-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.96,7544555469986719923,2,116
2021-09-21 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.96,7544555469986719923,1,73
2021-09-19 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.08,7544555469986719923,2,117
2021-09-13 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.16,7544555469986719923,1,129
2021-09-01 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.03,7544555469986719923,4,104
2021-09-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.98,7544555469986719923,3,126
2021-09-29 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.03,7544555469986719923,0,110
2021-09-04 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.85,7544555469986719923,0,89
2021-09-11 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.77,7544555469986719923,0,53
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.97,-6827016233341972140,10,588
2021-09-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.97,7544555469986719923,6,155
2021-09-09 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,1.08,7544555469986719923,1,82
2021-09-03 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.98,7544555469986719923,2,82
2021-12-14 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.04,7367573925989104563,0,495
2021-12-23 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,0.69,7367573925989104563,0,96
2021-12-03 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.9,7367573925989104563,1,461
2021-12-20 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.9,7367573925989104563,2,505
2021-12-08 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,2.96,7367573925989104563,2,517
2021-12-22 00:00:00.000000 UTC,-8632808303847942277.facebook_ads,3.15,7367573925989104563,2,528
